part,octave,stepname,step,alter,duration,dx,dy,angle
Violin 1,4,F,5,0,12,-0.220120616,-0.328074605,0.905945583
Violin 1,4,F,5,0,36,-0.219426846,-0.328537843,0.906281491
Violin 1,4,F,5,0,36,-0.218733077,-0.329001081,0.9066174
Violin 1,4,F,5,0,36,-0.216647419,-0.330377745,0.907625126
Violin 1,4,F,5,0,36,-0.2159493,-0.330834459,0.907961035
Violin 1,4,F,5,0,24,-0.208563593,0.335538606,0.588511925
Violin 1,4,F,5,0,36,-0.20679111,-0.336634718,0.912327847
Violin 1,4,F,5,0,12,-0.202154382,0.339440243,0.585488747
Violin 1,4,F,5,0,36,-0.198200549,-0.341762957,0.91635875
Violin 1,4,F,5,0,6,-0.163379418,-0.359711792,0.932146456
Violin 1,4,F,5,0,6,-0.162620404,-0.360055415,0.932482365
Violin 1,4,F,5,0,6,-0.160336837,-0.361077583,0.933490091
Violin 1,4,F,5,0,6,-0.159573473,-0.361416855,0.933825999
Violin 1,4,F,5,0,6,-0.155752305,-0.363080597,0.935505542
Violin 1,4,F,5,0,6,-0.154984591,-0.363408996,0.935841451
Violin 1,4,F,5,0,12,-0.105437716,-0.380746705,0.957003695
Violin 1,4,F,5,0,3,-0.043687895,0.392653874,0.517635203
Violin 1,4,F,5,0,3,-0.042028503,0.392834385,0.516963386
Violin 1,4,F,5,0,18,-0.000417567,0.39507663,0.500167954
Violin 1,4,F,5,0,12,0.004586707,0.395050532,0.498152503
Violin 1,4,F,5,0,36,0.007503148,-0.395004861,0.003023178
Violin 1,4,F,5,0,6,0.008338281,-0.394989637,0.003359086
Violin 1,4,F,5,0,3,0.013755771,0.394837399,0.494457508
Violin 1,4,F,5,0,3,0.01458873,0.394806952,0.494121599
Violin 1,4,F,5,0,12,0.034975544,-0.393525979,0.014108163
Violin 1,4,F,5,0,12,0.039955895,-0.393051867,0.016123614
Violin 1,4,F,5,0,12,0.04824198,-0.392121042,0.019482701
Violin 1,4,F,5,0,6,0.085209664,-0.385777076,0.034598589
Violin 1,4,F,5,0,12,0.109450269,-0.37961362,0.044675848
Violin 1,4,F,5,0,12,0.111050941,-0.379148208,0.045347665
Violin 1,4,F,5,0,12,0.113449773,-0.37843704,0.046355391
Violin 1,4,F,5,0,12,0.115046095,-0.377954229,0.047027209
Violin 1,4,F,5,0,18,0.123788894,-0.375181326,0.050722204
Violin 1,4,F,5,0,6,0.127740552,-0.373854683,0.052401747
Violin 1,4,F,5,0,12,0.142627233,-0.368432842,0.058784011
Violin 1,4,F,5,0,6,0.14882766,-0.365973115,0.06147128
Violin 1,4,F,5,0,24,0.150369612,-0.365342415,0.062143097
Violin 1,4,F,5,0,6,0.151141675,-0.365022716,0.062479006
Violin 1,4,F,5,0,12,0.154601822,0.363572107,0.436009405
Violin 1,4,F,5,0,6,0.192402465,-0.345062167,0.080953981
Violin 1,4,F,5,0,36,0.193128856,-0.344655475,0.081289889
Violin 1,4,F,5,0,36,0.193855248,-0.344246608,0.081625798
Violin 1,4,F,5,0,24,0.198559396,0.341554174,0.416190796
Violin 1,4,F,5,0,12,0.217343364,-0.329921032,0.092710783
Violin 1,4,F,5,0,12,0.218039308,-0.329459969,0.093046691
Violin 1,4,F,5,0,12,0.22081221,-0.327609193,0.094390326
Violin 1,4,F,5,0,12,0.221503805,-0.327141605,0.094726234
Violin 1,4,F,5,0,12,0.24176013,-0.312470232,0.104803493
Violin 1,4,F,5,0,36,0.251529446,-0.304660434,0.109842123
Violin 1,4,F,5,0,12,0.275726555,-0.28294915,0.12294256
Violin 1,4,F,5,0,12,0.281637731,-0.277066247,0.126301646
Violin 1,4,F,5,0,3,0.283964794,-0.274680464,0.12764528
Violin 1,4,F,5,0,24,0.285121801,-0.273477785,0.128317098
Violin 1,4,F,5,0,12,0.285700305,-0.272875359,0.128653006
Violin 1,4,F,5,0,12,0.289414907,0.2689324,0.369163588
Violin 1,4,F,5,0,24,0.289982536,0.268319099,0.368827679
Violin 1,4,F,5,0,36,0.290547991,0.267707973,0.36849177
Violin 1,4,F,5,0,12,0.295304334,-0.26245142,0.134363453
Violin 1,4,F,5,0,12,0.300776195,-0.256161824,0.137722539
Violin 1,4,F,5,0,12,0.301587405,0.255207076,0.361773598
Violin 1,4,F,5,0,6,0.302661769,0.253932628,0.36110178
Violin 1,4,F,5,0,12,0.306115392,-0.249756963,0.141081626
Violin 1,4,F,5,0,24,0.307953119,0.24748862,0.357742694
Violin 1,4,F,5,0,6,0.308475078,0.246838347,0.357406785
Violin 1,4,F,5,0,18,0.317626743,0.234944227,0.35136043
Violin 1,4,F,5,0,18,0.320575807,0.230903401,0.349344978
Violin 1,4,F,5,0,12,0.332082809,-0.21402458,0.158884783
Violin 1,4,F,5,0,6,0.336960942,-0.206258278,0.162579778
Violin 1,4,F,5,0,24,0.353898483,-0.175617161,0.176687941
Violin 1,4,F,5,0,3,0.358757044,0.165465076,0.318777293
Violin 1,4,F,5,0,3,0.359107191,0.164706061,0.318441384
Violin 1,4,F,5,0,6,0.360142408,0.162429019,0.317433658
Violin 1,4,F,5,0,6,0.360825303,0.160908816,0.316761841
Violin 1,4,F,5,0,6,0.361836597,0.1586209,0.315754115
Violin 1,4,F,5,0,6,0.363489464,0.154793207,0.314074572
Violin 1,4,F,5,0,3,0.366984409,0.146313562,0.310379577
Violin 1,4,F,5,0,3,0.367599884,0.144762911,0.309707759
Violin 1,4,F,5,0,3,0.372277934,0.132268539,0.304333221
Violin 1,4,F,5,0,3,0.374985592,0.124382621,0.300974135
Violin 1,4,F,5,0,12,0.37537706,-0.123195167,0.199529728
Violin 1,4,F,5,0,6,0.375638039,-0.12240353,0.199865637
Violin 1,4,F,5,0,3,0.383545705,0.094750624,0.288545516
Violin 1,4,F,5,0,12,0.385185523,-0.087854252,0.214309708
Violin 1,4,F,5,0,12,0.385550894,-0.086227482,0.214981525
Violin 1,4,F,5,0,6,0.390235468,-0.061658478,0.225058784
Violin 1,4,F,5,0,12,0.390863993,-0.057537184,0.226738327
Violin 1,4,F,5,0,12,0.392536434,0.044723112,0.268055089
Violin 1,4,F,5,0,6,0.394965714,-0.009380022,0.246221028
Violin 1,4,F,5,0,6,0.395052707,-0.004377924,0.24823648
Violin 1,4,F,5,0,6,0.395063581,0.003127399,0.251259657
Violin 1,4,F,5,0,18,0.395070106,0.002292266,0.250923749
Violin 1,4,F,5,1,12,-0.39184049,0.107397234,0.707423581
Violin 1,4,F,5,1,6,-0.378034697,0.148871157,0.690292241
Violin 1,4,F,5,1,12,-0.377719347,0.149669318,0.689956332
Violin 1,4,F,5,1,12,-0.372791193,0.16155039,0.684917702
Violin 1,4,F,5,1,6,-0.327913668,-0.23988543,0.850520658
Violin 1,4,F,5,1,12,-0.326898025,-0.241268619,0.851192476
Violin 1,4,F,5,1,12,-0.2807765,0.293660166,0.621430971
Violin 1,4,F,5,1,6,-0.268777987,0.304680007,0.615048707
Violin 1,4,F,5,1,12,-0.268134239,0.305247637,0.614712798
Violin 1,4,F,5,1,6,-0.266196469,0.306939651,0.613705072
Violin 1,4,F,5,1,6,-0.26294293,0.309732127,0.612025529
Violin 1,4,F,5,1,6,-0.260976888,0.311389344,0.611017803
Violin 1,4,F,5,1,6,-0.259658944,0.312489806,0.610345986
Violin 1,4,F,5,1,12,-0.258999972,0.313035687,0.610010077
Violin 1,4,F,5,1,6,-0.218113252,0.342780775,0.590191468
Violin 1,4,F,5,1,24,-0.215938426,0.344155265,0.589183742
Violin 1,4,F,5,1,12,-0.215212035,0.344609804,0.588847833
Violin 1,4,F,5,1,36,-0.211930223,-0.346638916,0.912663755
Violin 1,4,F,5,1,36,-0.211197307,-0.347084755,0.912999664
Violin 1,4,F,5,1,36,-0.209731474,-0.347972084,0.913671481
Violin 1,4,F,5,1,12,-0.200477592,0.353385225,0.582129661
Violin 1,4,F,5,1,12,-0.175399679,0.366479849,0.571044676
Violin 1,4,F,5,1,9,-0.173851203,0.367217115,0.570372859
Violin 1,4,F,5,1,12,-0.17307479,0.367582486,0.57003695
Violin 1,4,F,5,1,9,-0.171521965,0.368311052,0.569365133
Violin 1,4,F,5,1,6,-0.137435924,0.382338677,0.554921061
Violin 1,4,F,5,1,12,-0.121179103,0.387799664,0.548202889
Violin 1,4,F,5,1,36,-0.098480449,-0.394174077,0.961034599
Violin 1,4,F,5,1,36,-0.097647491,-0.394382861,0.961370507
Violin 1,4,F,5,1,36,-0.096814533,-0.394587294,0.961706416
Violin 1,4,F,5,1,12,-0.074185473,-0.399461078,0.970775949
Violin 1,4,F,5,1,12,0.171911258,-0.368128367,0.069533087
Violin 1,4,F,5,1,3,0.17501256,-0.366664709,0.070876722
Violin 1,4,F,5,1,3,0.229563708,0.335221082,0.404433994
Violin 1,4,F,5,1,6,0.239365647,0.328292088,0.399731273
Violin 1,4,F,5,1,12,0.249976621,-0.32028873,0.105475311
Violin 1,4,F,5,1,6,0.275778751,0.298359964,0.381256298
Violin 1,4,F,5,1,24,0.278912674,0.295432649,0.379576755
Violin 1,4,F,5,1,12,0.328418228,-0.239193836,0.14981525
Violin 1,4,F,5,1,12,0.359653072,-0.189003212,0.172992946
Violin 1,4,F,5,1,3,0.378347872,0.148072996,0.309371851
Violin 1,4,F,5,1,3,0.394226273,0.098271666,0.288881424
Violin 1,4,F,5,2,6,-0.38024867,0.174403608,0.681558616
Violin 1,4,F,5,2,24,-0.379878949,0.175206119,0.681222707
Violin 1,4,F,5,2,6,-0.284602018,0.306604728,0.61907961
Violin 1,4,F,5,2,24,-0.28395392,0.307204979,0.618743702
Violin 1,4,F,5,2,6,-0.139847806,0.394267595,0.554249244
Violin 1,4,F,5,2,6,-0.118860739,0.401094372,0.545851528
Violin 1,4,F,5,2,24,-0.118012557,0.401344477,0.54551562
Violin 1,4,G,7,-1,24,-0.40516782,-0.030199627,0.761840779
Violin 1,4,G,7,-1,24,-0.404600191,-0.037035104,0.764528048
Violin 1,4,G,7,-1,6,-0.403327918,-0.048972721,0.769230769
Violin 1,4,G,7,-1,12,-0.399104407,-0.076079747,0.779979845
Violin 1,4,G,7,-1,12,-0.39894347,-0.076923579,0.780315754
Violin 1,4,G,7,-1,24,-0.398615071,-0.078606894,0.780987571
Violin 1,4,G,7,-1,6,-0.378347872,0.148072996,0.690628149
Violin 1,4,G,7,-1,6,-0.37313264,0.160763103,0.685253611
Violin 1,4,G,7,-1,6,-0.281396325,0.293066439,0.621766879
Violin 1,4,G,7,-1,6,-0.176171742,0.366107954,0.571380584
Violin 1,4,G,7,-1,6,-0.121999013,0.387543034,0.548538797
Violin 1,4,G,7,-1,3,-0.037248237,0.404580618,0.514612026
Violin 1,4,G,7,-1,3,0.12608116,0.386233789,0.449781659
Violin 1,4,G,7,-1,3,0.12689672,0.385966286,0.449445751
Violin 1,4,G,7,-1,6,0.151461374,-0.37700383,0.060799463
Violin 1,4,G,7,-1,12,0.158198983,0.374226578,0.436345314
Violin 1,4,G,7,-1,3,0.351786728,-0.203270068,0.166610682
Violin 1,4,G,7,0,36,-0.417853578,0.020077989,0.742358079
Violin 1,4,G,7,0,24,-0.417396864,0.028011753,0.739334901
Violin 1,4,G,7,0,6,-0.416257256,-0.041650084,0.765871683
Violin 1,4,G,7,0,36,-0.412860178,0.067469612,0.724219012
Violin 1,4,G,7,0,12,-0.411344325,0.07616674,0.720859926
Violin 1,4,G,7,0,6,-0.409821947,0.083965664,0.717836748
Violin 1,4,G,7,0,18,-0.403688939,0.109728647,0.707759489
Violin 1,4,G,7,0,36,-0.403338792,-0.111007444,0.792744374
Violin 1,4,G,7,0,24,-0.40298647,0.112284067,0.706751764
Violin 1,4,G,7,0,6,-0.40274724,0.113134424,0.706415855
Violin 1,4,G,7,0,12,-0.402508009,0.113982606,0.706079946
Violin 1,4,G,7,0,36,-0.401901232,-0.116105235,0.794759825
Violin 1,4,G,7,0,3,-0.401779442,0.116529326,0.70507222
Violin 1,4,G,7,0,12,-0.401531512,0.117377508,0.704736312
Violin 1,4,G,7,0,12,-0.401407547,-0.117801599,0.795431643
Violin 1,4,G,7,0,12,-0.401157442,-0.118647606,0.795767551
Violin 1,4,G,7,0,24,-0.400907337,-0.119493614,0.79610346
Violin 1,4,G,7,0,3,-0.400781197,0.119917705,0.703728586
Violin 1,4,G,7,0,24,-0.400652883,-0.120339621,0.796439368
Violin 1,4,G,7,0,12,-0.400526743,0.120763712,0.703392677
Violin 1,4,G,7,0,3,-0.39975468,0.123297383,0.702384951
Violin 1,4,G,7,0,12,-0.399491526,0.124139041,0.702049043
Violin 1,4,G,7,0,3,-0.398697714,0.126666188,0.701041317
Violin 1,4,G,7,0,12,-0.398430211,0.127507846,0.700705408
Violin 1,4,G,7,0,6,-0.396361952,-0.133799616,0.801813907
Violin 1,4,G,7,0,6,-0.39463514,-0.138808239,0.803829358
Violin 1,4,G,7,0,12,-0.393299798,0.142548939,0.694659053
Violin 1,4,G,7,0,6,-0.392847434,-0.143792939,0.80584481
Violin 1,4,G,7,0,24,-0.39177307,0.146691982,0.69297951
Violin 1,4,G,7,0,6,-0.350914623,0.227736855,0.65838092
Violin 1,4,G,7,0,12,-0.346525825,0.234361373,0.655357743
Violin 1,4,G,7,0,24,-0.34553193,0.235822856,0.654685925
Violin 1,4,G,7,0,24,-0.300069377,-0.291485341,0.872690628
Violin 1,4,G,7,0,24,-0.294791075,0.296820188,0.624454148
Violin 1,4,G,7,0,36,-0.294477901,-0.297131188,0.875713806
Violin 1,4,G,7,0,6,-0.277407695,0.313129204,0.615384615
Violin 1,4,G,7,0,6,-0.275419904,0.314879939,0.614376889
Violin 1,4,G,7,0,6,-0.272751394,0.317193953,0.613033255
Violin 1,4,G,7,0,6,-0.270063309,0.319484044,0.61168962
Violin 1,4,G,7,0,6,-0.269389113,0.320053849,0.611353712
Violin 1,4,G,7,0,12,-0.269052015,-0.320338751,0.888814243
Violin 1,4,G,7,0,6,-0.265996385,0.322878947,0.609674169
Violin 1,4,G,7,0,6,-0.2639477,0.324555738,0.608666443
Violin 1,4,G,7,0,6,-0.262575385,0.325667073,0.607994625
Violin 1,4,G,7,0,12,-0.261885965,0.326221654,0.607658717
Violin 1,4,G,7,0,6,-0.244317725,0.339579432,0.599261001
Violin 1,4,G,7,0,6,-0.24288234,0.340608125,0.598589184
Violin 1,4,G,7,0,12,-0.242162473,0.341119209,0.598253275
Violin 1,4,G,7,0,36,-0.236731933,-0.34490993,0.90426604
Violin 1,4,G,7,0,12,-0.234544059,-0.34640186,0.905273766
Violin 1,4,G,7,0,36,-0.230875128,-0.348857238,0.906953309
Violin 1,4,G,7,0,12,-0.225324973,0.352467448,0.590527377
Violin 1,4,G,7,0,12,-0.223089253,0.353887609,0.589519651
Violin 1,4,G,7,0,12,-0.220092343,0.355757959,0.588176016
Violin 1,4,G,7,0,36,-0.215192461,-0.358743995,0.91400739
Violin 1,4,G,7,0,36,-0.209105125,-0.362325932,0.916694659
Violin 1,4,G,7,0,12,-0.205653676,0.364296324,0.581793752
Violin 1,4,G,7,0,12,-0.201797711,0.366445052,0.580114209
Violin 1,4,G,7,0,24,-0.201023473,0.366871318,0.5797783
Violin 1,4,G,7,0,12,-0.200249235,0.367295409,0.579442392
Violin 1,4,G,7,0,3,-0.197919997,0.368554633,0.578434666
Violin 1,4,G,7,0,12,-0.197141409,0.368972199,0.578098757
Violin 1,4,G,7,0,3,-0.194801297,0.37021185,0.577091031
Violin 1,4,G,7,0,12,-0.19401836,0.370622892,0.576755123
Violin 1,4,G,7,0,12,-0.175806371,0.379600572,0.569029224
Violin 1,4,G,7,0,6,-0.163296775,-0.385148551,0.93617736
Violin 1,4,G,7,0,6,-0.16248339,-0.385492174,0.936513268
Violin 1,4,G,7,0,6,-0.158405592,-0.387186363,0.938192812
Violin 1,4,G,7,0,6,-0.157587858,-0.387519111,0.93852872
Violin 1,4,G,7,0,6,-0.138599456,-0.394709084,0.946254619
Violin 1,4,G,7,0,6,-0.137766498,-0.395000511,0.946590527
Violin 1,4,G,7,0,24,-0.132333784,0.396853462,0.551226067
Violin 1,4,G,7,0,6,-0.130237252,-0.397547232,0.949613705
Violin 1,4,G,7,0,6,-0.129399944,-0.39782126,0.949949614
Violin 1,4,G,7,0,6,-0.106103213,0.404656736,0.540812899
Violin 1,4,G,7,0,6,-0.102684387,0.405537541,0.539469264
Violin 1,4,G,7,0,36,-0.05808524,-0.414284689,0.97783003
Violin 1,4,G,7,0,12,-0.05633668,-0.414526095,0.978501847
Violin 1,4,G,7,0,36,-0.053709491,-0.414874067,0.979509573
Violin 1,4,G,7,0,12,-0.051958757,-0.415095899,0.980181391
Violin 1,4,G,7,0,36,-0.051082302,-0.41520464,0.980517299
Violin 1,4,G,7,0,36,-0.050205847,-0.415313381,0.980853208
Violin 1,4,G,7,0,36,-0.049329393,-0.415417773,0.981189117
Violin 1,4,G,7,0,36,-0.048452938,-0.41551999,0.981525025
Violin 1,4,G,7,0,3,-0.045382084,0.415867962,0.517299295
Violin 1,4,G,7,0,36,-0.008827617,-0.418242871,0.996640914
Violin 1,4,G,7,0,12,-0.007946812,-0.41826027,0.996976822
Violin 1,4,G,7,0,12,-0.005297875,-0.418301592,0.997984548
Violin 1,4,G,7,0,12,-0.002648937,-0.41832769,0.998992274
Violin 1,4,G,7,0,6,-0.001324469,0.418334214,0.500503863
Violin 1,4,G,7,0,12,0,-0.418336389,0
Violin 1,4,G,7,0,6,0.001765958,-0.418332039,0.000671817
Violin 1,4,G,7,0,18,0.002648937,-0.41832769,0.001007726
Violin 1,4,G,7,0,24,0.003973406,0.418316816,0.498488411
Violin 1,4,G,7,0,6,0.011476554,-0.418177627,0.004366812
Violin 1,4,G,7,0,3,0.016330765,0.41801669,0.49378569
Violin 1,4,G,7,0,3,0.017211569,0.417981892,0.493449782
Violin 1,4,G,7,0,24,0.04318551,-0.416100668,0.016459523
Violin 1,4,G,7,0,36,0.04406414,-0.416009326,0.016795432
Violin 1,4,G,7,0,12,0.044942769,-0.415915808,0.01713134
Violin 1,4,G,7,0,3,0.049329393,-0.415417773,0.018810883
Violin 1,4,G,7,0,6,0.091088217,-0.408299569,0.034934498
Violin 1,4,G,7,0,6,0.095392197,-0.407314373,0.036614041
Violin 1,4,G,7,0,6,0.101399065,-0.40586159,0.038965401
Violin 1,4,G,7,0,12,0.115043921,-0.402205708,0.04433994
Violin 1,4,G,7,0,12,0.116742459,-0.401716372,0.045011757
Violin 1,4,G,7,0,24,0.118436648,-0.401220512,0.045683574
Violin 1,4,G,7,0,12,0.119282656,-0.400970407,0.046019483
Violin 1,4,G,7,0,12,0.12097467,-0.400461498,0.0466913
Violin 1,4,G,7,0,24,0.122664509,-0.399948239,0.047363117
Violin 1,4,G,7,0,12,0.126035489,-0.398897798,0.048706752
Violin 1,4,G,7,0,3,0.128138545,0.398227952,0.450453477
Violin 1,4,G,7,0,12,0.128558286,-0.398093113,0.049714478
Violin 1,4,G,7,0,3,0.128978028,0.397956099,0.450117568
Violin 1,4,G,7,0,6,0.129399944,-0.39782126,0.050050386
Violin 1,4,G,7,0,36,0.136096232,-0.395579015,0.052737655
Violin 1,4,G,7,0,6,0.20218483,-0.366231919,0.080282163
Violin 1,4,G,7,0,6,0.207189103,0.363424219,0.417534431
Violin 1,4,G,7,0,36,0.207956817,0.362987079,0.417198522
Violin 1,4,G,7,0,12,0.209485719,0.362106275,0.416526705
Violin 1,4,G,7,0,18,0.213676608,-0.359648722,0.085320793
Violin 1,4,G,7,0,24,0.218589539,0.356684435,0.412495801
Violin 1,4,G,7,0,36,0.219342028,0.356221197,0.412159893
Violin 1,4,G,7,0,12,0.220092343,0.355757959,0.411823984
Violin 1,4,G,7,0,6,0.228661156,-0.350312196,0.092038965
Violin 1,4,G,7,0,24,0.229400596,-0.349829385,0.092374874
Violin 1,4,G,7,0,12,0.231612394,-0.348370077,0.0933826
Violin 1,4,G,7,0,24,0.233080401,-0.347389231,0.094054417
Violin 1,4,G,7,0,6,0.24574876,0.338544215,0.400067182
Violin 1,4,G,7,0,12,0.258775965,-0.32869443,0.106147128
Violin 1,4,G,7,0,12,0.260161329,-0.327598318,0.106818945
Violin 1,4,G,7,0,6,0.265657113,-0.3231595,0.109506214
Violin 1,4,G,7,0,18,0.267018553,-0.322035115,0.110178032
Violin 1,4,G,7,0,6,0.28750106,-0.303888371,0.120591199
Violin 1,4,G,7,0,24,0.288142634,-0.303281594,0.120927108
Violin 1,4,G,7,0,24,0.292592327,-0.298990663,0.123278468
Violin 1,4,G,7,0,36,0.293220851,-0.298373013,0.123614377
Violin 1,4,G,7,0,12,0.293851551,-0.297753188,0.123950286
Violin 1,4,G,7,0,3,0.296976775,-0.294634488,0.125629829
Violin 1,4,G,7,0,6,0.300069377,-0.291485341,0.127309372
Violin 1,4,G,7,0,12,0.302824881,0.288621095,0.371179039
Violin 1,4,G,7,0,24,0.303129356,-0.288301396,0.128988915
Violin 1,4,G,7,0,12,0.303736133,-0.287661997,0.129324824
Violin 1,4,G,7,0,6,0.308251071,0.282818661,0.368155862
Violin 1,4,G,7,0,6,0.310628155,0.280206695,0.366812227
Violin 1,4,G,7,0,6,0.316761163,-0.273253778,0.136714814
Violin 1,4,G,7,0,12,0.318770702,0.270907141,0.362109506
Violin 1,4,G,7,0,18,0.321045569,0.268206008,0.360765872
Violin 1,4,G,7,0,12,0.323579241,-0.265143854,0.140745717
Violin 1,4,G,7,0,12,0.325530059,0.262747196,0.358078603
Violin 1,4,G,7,0,18,0.327187276,0.260681112,0.357070877
Violin 1,4,G,7,0,6,0.33580176,0.24948511,0.351696339
Violin 1,4,G,7,0,6,0.338933509,0.245213753,0.349680887
Violin 1,4,G,7,0,12,0.340736439,-0.242701829,0.151494793
Violin 1,4,G,7,0,6,0.342519796,0.240179032,0.347329526
Violin 1,4,G,7,0,6,0.351153854,-0.227367134,0.158548875
Violin 1,4,G,7,0,6,0.352110777,-0.225881729,0.159220692
Violin 1,4,G,7,0,6,0.357260764,-0.217647839,0.162915687
Violin 1,4,G,7,0,12,0.359535631,-0.213865818,0.16459523
Violin 1,4,G,7,0,6,0.364405066,-0.205462292,0.168290225
Violin 1,4,G,7,0,12,0.375124781,-0.185164645,0.17702385
Violin 1,4,G,7,0,6,0.380981586,0.172796412,0.317769567
Violin 1,4,G,7,0,36,0.389885321,0.151641885,0.309035942
Violin 1,4,G,7,0,3,0.39115107,0.148344849,0.307692308
Violin 1,4,G,7,0,12,0.392847434,-0.143792939,0.19415519
Violin 1,4,G,7,0,3,0.393599923,0.141718156,0.305005039
Violin 1,4,G,7,0,6,0.393897875,0.140887372,0.30466913
Violin 1,4,G,7,0,12,0.394045763,-0.140471981,0.195498824
Violin 1,4,G,7,0,3,0.394489427,0.139223631,0.303997313
Violin 1,4,G,7,0,3,0.396783868,0.132542567,0.301310044
Violin 1,4,G,7,0,6,0.397201435,-0.131285518,0.199193819
Violin 1,4,G,7,0,3,0.40548317,0.10289752,0.289553242
Violin 1,4,G,7,0,3,0.405700653,0.102042814,0.289217333
Violin 1,4,G,7,0,12,0.40766452,-0.093887218,0.213973799
Violin 1,4,G,7,0,12,0.408055989,-0.092166931,0.214645616
Violin 1,4,G,7,0,24,0.408443108,-0.090442294,0.215317434
Violin 1,4,G,7,0,12,0.408725835,0.089148273,0.284178703
Violin 1,4,G,7,0,12,0.408821527,-0.088717658,0.215989251
Violin 1,4,G,7,0,12,0.409821947,0.083965664,0.282163252
Violin 1,4,G,7,0,12,0.41034608,0.081368922,0.281155526
Violin 1,4,G,7,0,6,0.411972849,0.072691368,0.277796439
Violin 1,4,G,7,0,18,0.41227515,0.070951508,0.277124622
Violin 1,4,G,7,0,12,0.412423038,0.070081578,0.276788713
Violin 1,4,G,7,0,6,0.412929773,-0.067032472,0.224386967
Violin 1,4,G,7,0,24,0.413549598,0.063109087,0.274101444
Violin 1,4,G,7,0,12,0.414789249,0.054366288,0.270742358
Violin 1,4,G,7,0,6,0.415546088,0.04823328,0.268390998
Violin 1,4,G,7,0,6,0.416031074,0.043844483,0.266711454
Violin 1,4,G,7,0,18,0.416124591,0.042965853,0.266375546
Violin 1,4,G,7,0,6,0.416901004,-0.034614523,0.236815586
Violin 1,4,G,7,0,12,0.417338144,0.028892557,0.261001008
Violin 1,4,G,7,0,6,0.417396864,0.028011753,0.260665099
Violin 1,4,G,7,0,12,0.417618697,0.024486361,0.259321465
Violin 1,4,G,7,0,6,0.417644794,-0.024047046,0.24084649
Violin 1,4,G,7,0,12,0.4181972,-0.010815407,0.245885119
Violin 1,4,G,7,0,12,0.418279843,0.006842001,0.252603292
Violin 1,4,G,7,0,12,0.418334214,0.001544126,0.25058784
Violin 1,4,G,7,0,6,0.418336389,0.000661147,0.250251931
Violin 1,4,G,7,1,6,-0.374185256,-0.213063307,0.832381592
Violin 1,4,G,7,1,6,-0.373735067,-0.213852769,0.832717501
Violin 1,4,G,7,1,12,-0.344281405,-0.258615028,0.85253611
Violin 1,4,G,7,1,6,-0.162626928,0.398702064,0.561639234
Violin 1,4,G,7,1,18,-0.143088296,0.406122569,0.553913336
Violin 1,4,G,7,1,12,-0.142231414,0.40642487,0.553577427
Violin 1,4,G,7,1,12,0.062484912,-0.426035271,0.023177696
Violin 1,4,G,7,1,6,0.088428406,-0.421415942,0.032919046
Violin 1,4,G,7,1,12,0.183840176,-0.389376412,0.070204904
Violin 1,4,G,7,1,6,0.184660086,-0.388987119,0.070540813
Violin 1,4,G,7,1,3,0.186299904,-0.388204181,0.07121263
Violin 1,4,G,7,1,3,0.242543067,0.355786232,0.404769903
Violin 1,4,G,7,1,12,0.380742355,-0.201112641,0.172657037
Violin 1,5,A,9,-1,12,-0.608951147,-0.000321874,0.750083977
Violin 1,5,A,9,-1,12,-0.608946797,0.00224877,0.74941216
Violin 1,5,A,9,-1,36,-0.608940273,0.003534091,0.749076251
Violin 1,5,A,9,-1,36,-0.608931573,0.004819413,0.748740343
Violin 1,5,A,9,-1,24,-0.608085566,-0.032437523,0.758481693
Violin 1,5,A,9,-1,12,-0.607868084,-0.036286964,0.759489419
Violin 1,5,A,9,-1,12,-0.603618475,0.080414174,0.728921733
Violin 1,5,A,9,-1,12,-0.602174391,0.090592357,0.726234464
Violin 1,5,A,9,-1,12,-0.597570285,0.117183949,0.719180383
Violin 1,5,A,9,-1,6,-0.581330863,-0.181317379,0.798118912
Violin 1,5,A,9,-1,6,-0.567768651,-0.220138014,0.808867988
Violin 1,5,A,9,-1,6,-0.567303238,-0.221334168,0.809203897
Violin 1,5,A,9,-1,6,-0.555894103,-0.248602131,0.816929795
Violin 1,5,A,9,-1,6,-0.555367796,-0.249774362,0.817265704
Violin 1,5,A,9,-1,6,-0.553775823,-0.253286705,0.81827343
Violin 1,5,A,9,-1,6,-0.553240816,-0.254454586,0.818609338
Violin 1,5,A,9,-1,6,-0.541422814,-0.27871694,0.82566342
Violin 1,5,A,9,-1,18,-0.541127038,0.279288919,0.674168626
Violin 1,5,A,9,-1,6,-0.540833437,-0.279858723,0.825999328
Violin 1,5,A,9,-1,48,-0.528861022,0.301874482,0.667450453
Violin 1,5,A,9,-1,18,-0.517691118,0.320651926,0.661740007
Violin 1,5,A,9,-1,6,-0.472643957,-0.383965446,0.858582466
Violin 1,5,A,9,-1,6,-0.471832747,-0.384961516,0.858918374
Violin 1,5,A,9,-1,6,-0.467744075,-0.389920119,0.860597917
Violin 1,5,A,9,-1,6,-0.466919816,-0.390905315,0.860933826
Violin 1,5,A,9,-1,6,-0.462768074,-0.395811721,0.862613369
Violin 1,5,A,9,-1,6,-0.461930767,-0.396788218,0.862949278
Violin 1,5,A,9,-1,6,-0.454312353,-0.405489695,0.865972455
Violin 1,5,A,9,-1,6,-0.453455472,-0.406448793,0.866308364
Violin 1,5,A,9,-1,36,-0.410974605,-0.4493581,0.88209607
