AgeGrp,Year,Male,Female,Total
5,2012,9.734,9.296,19.03
5,2013,10.766,10.145,20.911
5,2014,11.622,10.974,22.596
5,2015,12.282,11.776,24.058
5,2016,13.383,12.973,26.356
5,2017,13.95,13.733,27.683
5,2018,14.388,14.036,28.424
5,2019,14.859,14.339,29.198
5,2020,15.939,15.405,31.344
5,2021,15.669,15.1,30.769
5,2022,15.433,14.896,30.329
5,2023,15.239,14.641,29.88
5,2024,14.846,14.12,28.966
5,2025,14.814,14.053,28.867
5,2026,14.641,14.061,28.702
5,2027,13.267,12.775,26.042
5,2028,12.405,11.946,24.351
5,2029,12.126,11.669,23.795
5,2030,11.885,11.43,23.315
5,2031,11.696,11.244,22.94
5,2032,11.59,11.137,22.727
5,2033,11.576,11.119,22.695
5,2034,11.643,11.178,22.821
5,2035,11.765,11.292,23.057
5,2036,11.981,11.497,23.478
5,2037,12.285,11.783,24.068
5,2038,12.686,12.167,24.853
5,2039,13.116,12.578,25.694
5,2040,13.667,13.101,26.768
5,2041,14.15,13.564,27.714
5,2042,14.693,14.085,28.778
5,2043,15.226,14.594,29.82
5,2044,15.719,15.068,30.787
5,2045,16.182,15.507,31.689
5,2046,16.574,15.881,32.455
5,2047,16.941,16.234,33.175
5,2048,17.322,16.597,33.919
5,2049,17.541,16.806,34.347
5,2050,17.767,17.023,34.79
5,2051,17.875,17.123,34.998
5,2052,17.985,17.227,35.212
5,2053,18.004,17.246,35.25
5,2054,17.931,17.173,35.104
5,2055,17.878,17.121,34.999
5,2056,17.72,16.969,34.689
5,2057,17.69,16.941,34.631
5,2058,17.548,16.803,34.351
5,2059,17.42,16.679,34.099
5,2060,17.354,16.617,33.971
5,2061,17.281,16.552,33.833
5,2062,17.185,16.46,33.645
5,2063,17.134,16.409,33.543
5,2064,17.212,16.484,33.696
5,2065,17.206,16.481,33.687
5,2066,17.27,16.539,33.809
5,2067,17.447,16.709,34.156
5,2068,17.653,16.905,34.558
5,2069,17.795,17.041,34.836
5,2070,18.056,17.29,35.346
5,2071,18.326,17.55,35.876
5,2072,18.582,17.794,36.376
5,2073,18.745,17.954,36.699
5,2074,19.041,18.237,37.278
5,2075,19.329,18.51,37.839
5,2076,19.637,18.802,38.439
5,2077,19.868,19.023,38.891
5,2078,20.087,19.23,39.317
5,2079,20.329,19.462,39.791
5,2080,20.513,19.637,40.15
5,2081,20.645,19.764,40.409
5,2082,20.733,19.85,40.583
5,2083,20.754,19.873,40.627
5,2084,20.784,19.903,40.687
5,2085,20.873,19.986,40.859
5,2086,20.919,20.03,40.949
5,2087,20.926,20.037,40.963
5,2088,20.991,20.102,41.093
5,2089,20.989,20.099,41.088
5,2090,20.971,20.079,41.05
5,2091,21,20.108,41.108
5,2092,20.992,20.098,41.09
5,2093,21.1,20.205,41.305
5,2094,21.182,20.283,41.465
5,2095,21.244,20.344,41.588
5,2096,21.233,20.334,41.567
5,2097,21.287,20.384,41.671
5,2098,21.432,20.521,41.953
5,2099,21.493,20.584,42.077
5,2100,21.599,20.682,42.281
5,2101,21.787,20.864,42.651
6,1950,0.337,0.333,0.67
6,1951,0.351,0.346,0.697
6,1952,0.367,0.36,0.727
6,1953,0.383,0.375,0.758
6,1954,0.398,0.392,0.79
6,1955,0.44,0.432,0.872
6,1956,0.455,0.447,0.902
6,1957,0.482,0.474,0.956
6,1958,0.498,0.489,0.987
6,1959,0.517,0.507,1.024
6,1960,0.539,0.528,1.067
6,1961,0.562,0.551,1.113
6,1962,0.593,0.58,1.173
6,1963,0.629,0.615,1.244
6,1964,0.664,0.649,1.313
6,1965,0.711,0.696,1.407
6,1966,0.763,0.747,1.51
6,1967,0.834,0.817,1.651
6,1968,0.93,0.911,1.841
6,1969,1.074,1.049,2.123
6,1970,1.241,1.21,2.451
6,1971,1.616,1.417,3.033
6,1972,1.903,1.612,3.515
6,1973,2.093,1.786,3.879
6,1974,2.226,1.94,4.166
6,1975,2.336,2.078,4.414
6,1976,2.432,2.195,4.627
6,1977,2.582,2.341,4.923
6,1978,2.655,2.404,5.059
6,1979,2.719,2.477,5.196
6,1980,2.803,2.57,5.373
6,1981,2.916,2.682,5.598
6,1982,3.043,2.808,5.851
6,1983,3.204,2.944,6.148
6,1984,3.367,3.076,6.443
6,1985,3.546,3.234,6.78
6,1986,3.757,3.431,7.188
6,1987,3.918,3.61,7.528
6,1988,4.042,3.766,7.808
6,1989,4.106,3.857,7.963
6,1990,4.144,3.905,8.049
6,1991,4.178,3.934,8.112
6,1992,4.3,4.015,8.315
6,1993,4.714,4.394,9.108
6,1994,4.893,4.523,9.416
6,1995,5.01,4.595,9.605
6,1996,5.117,4.663,9.78
6,1997,5.2,4.722,9.922
6,1998,5.269,4.83,10.099
6,1999,5.356,4.958,10.314
6,2000,5.435,5.076,10.511
6,2001,5.488,5.179,10.667
6,2002,5.535,5.276,10.811
6,2003,5.647,5.41,11.057
6,2004,5.844,5.593,11.437
6,2005,6.187,5.87,12.057
6,2006,6.196,6.084,12.28
6,2007,6.576,6.303,12.879
6,2008,7.158,6.649,13.807
6,2009,7.96,7.418,15.378
6,2010,8.192,7.767,15.959
6,2011,8.482,8.254,16.736
6,2012,9.353,9.011,18.364
6,2013,10.369,9.846,20.215
6,2014,11.39,10.826,22.216
6,2015,11.947,11.398,23.345
6,2016,12.907,12.384,25.291
6,2017,13.502,13.265,26.767
6,2018,14.003,13.813,27.816
6,2019,14.469,14.052,28.521
6,2020,15.66,15.151,30.811
6,2021,15.596,15.059,30.655
6,2022,15.603,15.034,30.637
6,2023,15.431,14.895,30.326
6,2024,15.237,14.64,29.877
6,2025,14.845,14.119,28.964
6,2026,14.813,14.052,28.865
6,2027,14.639,14.06,28.699
6,2028,13.266,12.774,26.04
6,2029,12.404,11.946,24.35
6,2030,12.125,11.668,23.793
6,2031,11.884,11.43,23.314
6,2032,11.695,11.243,22.938
6,2033,11.589,11.136,22.725
6,2034,11.575,11.119,22.694
6,2035,11.642,11.177,22.819
6,2036,11.764,11.291,23.055
6,2037,11.98,11.496,23.476
6,2038,12.284,11.782,24.066
6,2039,12.685,12.167,24.852
6,2040,13.115,12.577,25.692
6,2041,13.667,13.101,26.768
6,2042,14.149,13.564,27.713
6,2043,14.693,14.085,28.778
6,2044,15.225,14.594,29.819
6,2045,15.719,15.067,30.786
6,2046,16.181,15.506,31.687
6,2047,16.573,15.88,32.453
6,2048,16.94,16.234,33.174
6,2049,17.321,16.596,33.917
6,2050,17.54,16.806,34.346
6,2051,17.766,17.022,34.788
6,2052,17.874,17.122,34.996
6,2053,17.984,17.226,35.21
6,2054,18.003,17.245,35.248
6,2055,17.931,17.172,35.103
6,2056,17.877,17.12,34.997
6,2057,17.719,16.968,34.687
6,2058,17.689,16.94,34.629
6,2059,17.548,16.802,34.35
6,2060,17.419,16.679,34.098
6,2061,17.353,16.616,33.969
6,2062,17.281,16.551,33.832
6,2063,17.185,16.459,33.644
6,2064,17.134,16.409,33.543
6,2065,17.211,16.483,33.694
6,2066,17.206,16.48,33.686
6,2067,17.269,16.538,33.807
6,2068,17.446,16.709,34.155
6,2069,17.652,16.904,34.556
6,2070,17.794,17.041,34.835
6,2071,18.055,17.289,35.344
6,2072,18.325,17.549,35.874
6,2073,18.581,17.793,36.374
6,2074,18.745,17.953,36.698
6,2075,19.041,18.236,37.277
6,2076,19.328,18.51,37.838
6,2077,19.636,18.801,38.437
6,2078,19.867,19.022,38.889
6,2079,20.086,19.229,39.315
6,2080,20.328,19.462,39.79
6,2081,20.512,19.636,40.148
6,2082,20.645,19.763,40.408
6,2083,20.733,19.85,40.583
6,2084,20.754,19.873,40.627
6,2085,20.783,19.902,40.685
6,2086,20.872,19.985,40.857
6,2087,20.919,20.029,40.948
6,2088,20.926,20.037,40.963
6,2089,20.991,20.101,41.092
6,2090,20.988,20.099,41.087
6,2091,20.97,20.078,41.048
6,2092,20.999,20.107,41.106
6,2093,20.991,20.098,41.089
6,2094,21.1,20.205,41.305
6,2095,21.181,20.282,41.463
6,2096,21.243,20.344,41.587
6,2097,21.233,20.334,41.567
6,2098,21.287,20.384,41.671
6,2099,21.432,20.521,41.953
6,2100,21.493,20.583,42.076
6,2101,21.598,20.682,42.28
7,1950,0.322,0.317,0.639
7,1951,0.336,0.332,0.668
7,1952,0.35,0.345,0.695
7,1953,0.366,0.359,0.725
7,1954,0.381,0.374,0.755
7,1955,0.397,0.391,0.788
7,1956,0.438,0.431,0.869
7,1957,0.454,0.446,0.9
7,1958,0.481,0.473,0.954
7,1959,0.498,0.489,0.987
7,1960,0.516,0.507,1.023
7,1961,0.54,0.53,1.07
7,1962,0.567,0.556,1.123
7,1963,0.598,0.586,1.184
7,1964,0.636,0.622,1.258
7,1965,0.671,0.657,1.328
7,1966,0.718,0.704,1.422
7,1967,0.773,0.758,1.531
7,1968,0.845,0.828,1.673
7,1969,0.942,0.923,1.865
7,1970,1.087,1.062,2.149
7,1971,1.497,1.266,2.763
7,1972,1.825,1.462,3.287
7,1973,2.061,1.645,3.706
7,1974,2.198,1.806,4.004
7,1975,2.293,1.948,4.241
7,1976,2.374,2.077,4.451
7,1977,2.451,2.186,4.637
7,1978,2.583,2.321,4.904
7,1979,2.65,2.381,5.031
7,1980,2.709,2.452,5.161
7,1981,2.791,2.545,5.336
7,1982,2.903,2.658,5.561
7,1983,3.031,2.786,5.817
7,1984,3.195,2.923,6.118
7,1985,3.359,3.057,6.416
7,1986,3.541,3.218,6.759
7,1987,3.731,3.397,7.128
7,1988,3.863,3.566,7.429
7,1989,3.978,3.72,7.698
7,1990,4.054,3.817,7.871
7,1991,4.115,3.881,7.996
7,1992,4.18,3.931,8.111
7,1993,4.323,4.029,8.352
7,1994,4.695,4.36,9.055
7,1995,4.872,4.483,9.355
7,1996,5,4.564,9.564
7,1997,5.117,4.639,9.756
7,1998,5.188,4.747,9.935
7,1999,5.292,4.887,10.179
7,2000,5.409,5.031,10.44
7,2001,5.506,5.16,10.666
7,2002,5.57,5.268,10.838
7,2003,5.656,5.397,11.053
7,2004,5.793,5.546,11.339
7,2005,6.058,5.826,11.884
7,2006,6.309,5.985,12.294
7,2007,6.303,6.08,12.383
7,2008,7.086,6.613,13.699
7,2009,7.679,7.125,14.804
7,2010,7.987,7.549,15.536
7,2011,8.265,8.002,16.267
7,2012,8.982,8.714,17.696
7,2013,9.93,9.519,19.449
7,2014,11.067,10.506,21.573
7,2015,11.504,11.005,22.509
7,2016,12.168,11.657,23.825
7,2017,12.841,12.416,25.257
7,2018,13.586,13.273,26.859
7,2019,14.134,13.773,27.907
7,2020,15.325,14.797,30.122
7,2021,15.364,14.857,30.221
7,2022,15.54,15.004,30.544
7,2023,15.602,15.033,30.635
7,2024,15.43,14.894,30.324
7,2025,15.236,14.639,29.875
7,2026,14.844,14.118,28.962
7,2027,14.812,14.052,28.864
7,2028,14.638,14.06,28.698
7,2029,13.265,12.773,26.038
7,2030,12.403,11.945,24.348
7,2031,12.124,11.667,23.791
7,2032,11.884,11.429,23.313
7,2033,11.694,11.243,22.937
7,2034,11.588,11.135,22.723
7,2035,11.575,11.118,22.693
7,2036,11.642,11.177,22.819
7,2037,11.764,11.291,23.055
7,2038,11.98,11.496,23.476
7,2039,12.283,11.782,24.065
7,2040,12.684,12.166,24.85
7,2041,13.115,12.577,25.692
7,2042,13.666,13.1,26.766
7,2043,14.148,13.563,27.711
7,2044,14.692,14.084,28.776
7,2045,15.224,14.593,29.817
7,2046,15.718,15.066,30.784
7,2047,16.18,15.506,31.686
7,2048,16.572,15.88,32.452
7,2049,16.94,16.233,33.173
7,2050,17.321,16.596,33.917
7,2051,17.54,16.805,34.345
7,2052,17.765,17.021,34.786
7,2053,17.874,17.122,34.996
7,2054,17.983,17.225,35.208
7,2055,18.002,17.244,35.246
7,2056,17.93,17.172,35.102
7,2057,17.876,17.119,34.995
7,2058,17.719,16.967,34.686
7,2059,17.689,16.94,34.629
7,2060,17.547,16.801,34.348
7,2061,17.419,16.678,34.097
7,2062,17.353,16.616,33.969
7,2063,17.28,16.551,33.831
7,2064,17.184,16.459,33.643
7,2065,17.133,16.408,33.541
7,2066,17.211,16.483,33.694
7,2067,17.205,16.48,33.685
7,2068,17.269,16.537,33.806
7,2069,17.446,16.708,34.154
7,2070,17.652,16.904,34.556
7,2071,17.794,17.04,34.834
7,2072,18.055,17.289,35.344
7,2073,18.324,17.549,35.873
7,2074,18.58,17.792,36.372
7,2075,18.744,17.953,36.697
7,2076,19.04,18.235,37.275
7,2077,19.328,18.509,37.837
7,2078,19.636,18.8,38.436
7,2079,19.867,19.022,38.889
7,2080,20.085,19.229,39.314
7,2081,20.328,19.461,39.789
7,2082,20.512,19.636,40.148
7,2083,20.644,19.763,40.407
7,2084,20.732,19.849,40.581
7,2085,20.753,19.872,40.625
7,2086,20.783,19.902,40.685
7,2087,20.872,19.985,40.857
7,2088,20.918,20.029,40.947
7,2089,20.925,20.036,40.961
7,2090,20.99,20.101,41.091
7,2091,20.988,20.098,41.086
7,2092,20.97,20.078,41.048
7,2093,20.999,20.107,41.106
7,2094,20.99,20.097,41.087
7,2095,21.099,20.204,41.303
7,2096,21.181,20.282,41.463
7,2097,21.243,20.343,41.586
7,2098,21.232,20.333,41.565
7,2099,21.286,20.383,41.669
7,2100,21.431,20.52,41.951
7,2101,21.492,20.583,42.075
8,1950,0.31,0.306,0.616
8,1951,0.321,0.316,0.637
8,1952,0.334,0.331,0.665
8,1953,0.348,0.344,0.692
8,1954,0.364,0.358,0.722
8,1955,0.38,0.373,0.753
8,1956,0.395,0.391,0.786
8,1957,0.437,0.43,0.867
8,1958,0.453,0.445,0.898
8,1959,0.48,0.473,0.953
8,1960,0.498,0.489,0.987
8,1961,0.517,0.508,1.025
8,1962,0.544,0.534,1.078
8,1963,0.572,0.561,1.133
8,1964,0.604,0.592,1.196
8,1965,0.642,0.628,1.27
8,1966,0.678,0.664,1.342
8,1967,0.726,0.712,1.438
8,1968,0.782,0.767,1.549
8,1969,0.855,0.839,1.694
8,1970,0.953,0.934,1.887
8,1971,1.392,1.129,2.521
8,1972,1.754,1.322,3.076
8,1973,2.035,1.508,3.543
8,1974,2.22,1.678,3.898
8,1975,2.303,1.826,4.129
8,1976,2.359,1.957,4.316
8,1977,2.411,2.076,4.487
8,1978,2.471,2.177,4.648
8,1979,2.585,2.301,4.886
8,1980,2.647,2.358,5.005
8,1981,2.7,2.427,5.127
8,1982,2.778,2.52,5.298
8,1983,2.89,2.634,5.524
8,1984,3.018,2.763,5.781
8,1985,3.186,2.903,6.089
8,1986,3.352,3.038,6.39
8,1987,3.543,3.191,6.734
8,1988,3.697,3.359,7.056
8,1989,3.808,3.521,7.329
8,1990,3.914,3.674,7.588
8,1991,4.003,3.778,7.781
8,1992,4.087,3.856,7.943
8,1993,4.182,3.928,8.11
8,1994,4.346,4.043,8.389
8,1995,4.676,4.325,9.001
8,1996,4.852,4.443,9.295
8,1997,4.991,4.533,9.524
8,1998,5.066,4.639,9.705
8,1999,5.174,4.78,9.954
8,2000,5.317,4.944,10.261
8,2001,5.462,5.105,10.567
8,2002,5.576,5.244,10.82
8,2003,5.676,5.38,11.056
8,2004,5.777,5.518,11.295
8,2005,5.882,5.853,11.735
8,2006,6.141,5.941,12.082
8,2007,6.239,5.96,12.199
8,2008,6.757,6.318,13.075
8,2009,7.395,6.917,14.312
8,2010,7.828,7.268,15.096
8,2011,8.164,7.746,15.91
8,2012,8.693,8.41,17.103
8,2013,9.482,9.173,18.655
8,2014,10.687,10.11,20.797
8,2015,11.075,10.544,21.619
8,2016,11.489,10.946,22.435
8,2017,12.119,11.715,23.834
8,2018,12.963,12.581,25.544
8,2019,13.836,13.366,27.202
8,2020,15.01,14.404,29.414
8,2021,15.071,14.545,29.616
8,2022,15.315,14.81,30.125
8,2023,15.539,15.003,30.542
8,2024,15.601,15.032,30.633
8,2025,15.429,14.893,30.322
8,2026,15.235,14.639,29.874
8,2027,14.843,14.118,28.961
8,2028,14.811,14.051,28.862
8,2029,14.637,14.059,28.696
8,2030,13.265,12.773,26.038
8,2031,12.403,11.945,24.348
8,2032,12.124,11.667,23.791
8,2033,11.883,11.429,23.312
8,2034,11.694,11.242,22.936
8,2035,11.587,11.135,22.722
8,2036,11.574,11.118,22.692
8,2037,11.641,11.177,22.818
8,2038,11.763,11.29,23.053
8,2039,11.979,11.495,23.474
8,2040,12.283,11.781,24.064
8,2041,12.684,12.166,24.85
8,2042,13.114,12.576,25.69
8,2043,13.665,13.1,26.765
8,2044,14.148,13.563,27.711
8,2045,14.691,14.084,28.775
8,2046,15.224,14.593,29.817
8,2047,15.717,15.066,30.783
8,2048,16.18,15.505,31.685
8,2049,16.572,15.879,32.451
8,2050,16.939,16.232,33.171
8,2051,17.32,16.595,33.915
8,2052,17.539,16.805,34.344
8,2053,17.765,17.021,34.786
8,2054,17.873,17.121,34.994
8,2055,17.983,17.225,35.208
8,2056,18.002,17.244,35.246
8,2057,17.929,17.171,35.1
8,2058,17.876,17.119,34.995
8,2059,17.718,16.967,34.685
8,2060,17.688,16.939,34.627
8,2061,17.547,16.801,34.348
8,2062,17.418,16.678,34.096
8,2063,17.352,16.615,33.967
8,2064,17.28,16.55,33.83
8,2065,17.183,16.458,33.641
8,2066,17.133,16.408,33.541
8,2067,17.21,16.482,33.692
8,2068,17.205,16.479,33.684
8,2069,17.268,16.537,33.805
8,2070,17.445,16.708,34.153
8,2071,17.651,16.903,34.554
8,2072,17.793,17.04,34.833
8,2073,18.054,17.288,35.342
8,2074,18.324,17.548,35.872
8,2075,18.58,17.792,36.372
8,2076,18.744,17.952,36.696
8,2077,19.04,18.235,37.275
8,2078,19.327,18.509,37.836
8,2079,19.635,18.8,38.435
8,2080,19.866,19.021,38.887
8,2081,20.085,19.228,39.313
8,2082,20.327,19.461,39.788
8,2083,20.511,19.635,40.146
8,2084,20.644,19.762,40.406
8,2085,20.732,19.849,40.581
8,2086,20.753,19.872,40.625
8,2087,20.782,19.901,40.683
8,2088,20.871,19.985,40.856
8,2089,20.918,20.028,40.946
8,2090,20.925,20.036,40.961
8,2091,20.99,20.1,41.09
8,2092,20.987,20.098,41.085
8,2093,20.969,20.077,41.046
8,2094,20.999,20.106,41.105
8,2095,20.99,20.097,41.087
8,2096,21.099,20.204,41.303
8,2097,21.181,20.282,41.463
8,2098,21.242,20.343,41.585
8,2099,21.232,20.333,41.565
8,2100,21.286,20.383,41.669
8,2101,21.431,20.52,41.951
9,1950,0.3,0.296,0.596
9,1951,0.309,0.305,0.614
9,1952,0.32,0.315,0.635
9,1953,0.333,0.33,0.663
9,1954,0.347,0.344,0.691
9,1955,0.364,0.357,0.721
9,1956,0.379,0.373,0.752
9,1957,0.394,0.39,0.784
9,1958,0.436,0.43,0.866
9,1959,0.453,0.446,0.899
9,1960,0.48,0.473,0.953
9,1961,0.499,0.49,0.989
9,1962,0.52,0.511,1.031
9,1963,0.548,0.538,1.086
9,1964,0.577,0.566,1.143
9,1965,0.61,0.598,1.208
9,1966,0.648,0.635,1.283
9,1967,0.685,0.671,1.356
9,1968,0.735,0.72,1.455
9,1969,0.791,0.776,1.567
9,1970,0.865,0.848,1.713
9,1971,1.305,1.012,2.317
9,1972,1.697,1.197,2.894
9,1973,2.011,1.378,3.389
9,1974,2.246,1.555,3.801
9,1975,2.378,1.711,4.089
9,1976,2.409,1.846,4.255
9,1977,2.426,1.966,4.392
9,1978,2.449,2.075,4.524
9,1979,2.491,2.168,4.659
9,1980,2.586,2.281,4.867
9,1981,2.644,2.335,4.979
9,1982,2.691,2.402,5.093
9,1983,2.766,2.495,5.261
9,1984,2.878,2.61,5.488
9,1985,3.006,2.742,5.748
9,1986,3.177,2.883,6.06
9,1987,3.392,3.015,6.407
9,1988,3.548,3.161,6.709
9,1989,3.665,3.321,6.986
9,1990,3.753,3.477,7.23
9,1991,3.85,3.628,7.478
9,1992,3.952,3.739,7.691
9,1993,4.059,3.832,7.891
9,1994,4.184,3.924,8.108
9,1995,4.369,4.056,8.425
9,1996,4.657,4.291,8.948
9,1997,4.832,4.403,9.235
9,1998,4.909,4.508,9.417
9,1999,5.006,4.644,9.65
9,2000,5.16,4.814,9.974
9,2001,5.342,5.001,10.343
9,2002,5.515,5.179,10.694
9,2003,5.674,5.353,11.027
9,2004,5.782,5.493,11.275
9,2005,5.911,5.78,11.691
9,2006,5.915,5.956,11.871
9,2007,6.066,5.904,11.97
9,2008,6.594,6.129,12.723
9,2009,7.158,6.622,13.78
9,2010,7.696,7.042,14.738
9,2011,8.12,7.477,15.597
9,2012,8.581,8.109,16.69
9,2013,9.12,8.818,17.938
9,2014,10.169,9.782,19.951
9,2015,10.707,10.073,20.78
9,2016,10.922,10.384,21.306
9,2017,11.604,11.123,22.727
9,2018,12.299,11.92,24.219
9,2019,13.303,12.808,26.111
9,2020,14.675,13.872,28.547
9,2021,14.786,14.187,28.973
9,2022,15.028,14.503,29.531
9,2023,15.314,14.809,30.123
9,2024,15.538,15.002,30.54
9,2025,15.6,15.031,30.631
9,2026,15.428,14.893,30.321
9,2027,15.235,14.638,29.873
9,2028,14.842,14.117,28.959
9,2029,14.81,14.051,28.861
9,2030,14.637,14.058,28.695
9,2031,13.264,12.772,26.036
9,2032,12.402,11.944,24.346
9,2033,12.123,11.666,23.789
9,2034,11.883,11.428,23.311
9,2035,11.693,11.242,22.935
9,2036,11.587,11.135,22.722
9,2037,11.574,11.117,22.691
9,2038,11.641,11.176,22.817
9,2039,11.763,11.29,23.053
9,2040,11.979,11.495,23.474
9,2041,12.282,11.781,24.063
9,2042,12.683,12.165,24.848
9,2043,13.114,12.576,25.69
9,2044,13.665,13.099,26.764
9,2045,14.147,13.562,27.709
9,2046,14.691,14.083,28.774
9,2047,15.223,14.592,29.815
9,2048,15.717,15.065,30.782
9,2049,16.179,15.505,31.684
9,2050,16.571,15.879,32.45
9,2051,16.938,16.232,33.17
9,2052,17.32,16.595,33.915
9,2053,17.539,16.804,34.343
9,2054,17.764,17.02,34.784
9,2055,17.873,17.121,34.994
9,2056,17.982,17.224,35.206
9,2057,18.001,17.243,35.244
9,2058,17.929,17.171,35.1
9,2059,17.875,17.119,34.994
9,2060,17.718,16.966,34.684
9,2061,17.688,16.939,34.627
9,2062,17.546,16.8,34.346
9,2063,17.418,16.677,34.095
9,2064,17.352,16.615,33.967
9,2065,17.279,16.55,33.829
9,2066,17.183,16.458,33.641
9,2067,17.132,16.407,33.539
9,2068,17.21,16.482,33.692
9,2069,17.204,16.479,33.683
9,2070,17.268,16.537,33.805
9,2071,17.445,16.707,34.152
9,2072,17.651,16.903,34.554
9,2073,17.793,17.039,34.832
9,2074,18.054,17.288,35.342
9,2075,18.324,17.548,35.872
9,2076,18.58,17.792,36.372
9,2077,18.743,17.952,36.695
9,2078,19.039,18.235,37.274
9,2079,19.327,18.508,37.835
9,2080,19.635,18.8,38.435
9,2081,19.866,19.021,38.887
9,2082,20.084,19.228,39.312
9,2083,20.327,19.46,39.787
9,2084,20.511,19.635,40.146
9,2085,20.643,19.762,40.405
9,2086,20.731,19.848,40.579
9,2087,20.752,19.871,40.623
9,2088,20.782,19.901,40.683
9,2089,20.871,19.984,40.855
9,2090,20.917,20.028,40.945
9,2091,20.924,20.035,40.959
9,2092,20.989,20.1,41.089
9,2093,20.987,20.098,41.085
9,2094,20.969,20.077,41.046
9,2095,20.998,20.106,41.104
9,2096,20.99,20.097,41.087
9,2097,21.098,20.204,41.302
9,2098,21.18,20.281,41.461
9,2099,21.242,20.342,41.584
9,2100,21.231,20.333,41.564
9,2101,21.286,20.383,41.669
10,1950,0.289,0.288,0.577
10,1951,0.299,0.295,0.594
10,1952,0.308,0.305,0.613
10,1953,0.319,0.315,0.634
10,1954,0.333,0.33,0.663
10,1955,0.347,0.343,0.69
10,1956,0.363,0.357,0.72
10,1957,0.378,0.372,0.75
10,1958,0.394,0.389,0.783
10,1959,0.436,0.429,0.865
10,1960,0.453,0.446,0.899
10,1961,0.482,0.474,0.956
10,1962,0.502,0.494,0.996
10,1963,0.525,0.516,1.041
10,1964,0.554,0.543,1.097
10,1965,0.582,0.572,1.154
10,1966,0.616,0.603,1.219
10,1967,0.655,0.641,1.296
10,1968,0.694,0.679,1.373
10,1969,0.743,0.729,1.472
10,1970,0.801,0.785,1.586
10,1971,1.267,0.935,2.202
10,1972,1.658,1.089,2.747
10,1973,2.001,1.264,3.265
10,1974,2.268,1.434,3.702
10,1975,2.456,1.601,4.057
10,1976,2.537,1.744,4.281
10,1977,2.515,1.866,4.381
10,1978,2.492,1.975,4.467
10,1979,2.487,2.074,4.561
10,1980,2.511,2.159,4.67
10,1981,2.588,2.261,4.849
10,1982,2.641,2.312,4.953
10,1983,2.682,2.377,5.059
10,1984,2.754,2.47,5.224
10,1985,2.866,2.586,5.452
10,1986,2.994,2.72,5.714
10,1987,3.263,2.867,6.13
10,1988,3.445,2.991,6.436
10,1989,3.553,3.131,6.684
10,1990,3.633,3.283,6.916
10,1991,3.698,3.434,7.132
10,1992,3.786,3.582,7.368
10,1993,3.901,3.7,7.601
10,1994,4.031,3.808,7.839
10,1995,4.186,3.921,8.107
10,1996,4.392,4.07,8.462
10,1997,4.638,4.256,8.894
10,1998,4.753,4.362,9.115
10,1999,4.812,4.485,9.297
10,2000,4.946,4.649,9.595
10,2001,5.146,4.848,9.994
10,2002,5.367,5.058,10.425
10,2003,5.593,5.277,10.87
10,2004,5.773,5.463,11.236
10,2005,5.863,5.742,11.605
10,2006,5.879,5.773,11.652
10,2007,5.907,5.812,11.719
10,2008,6.402,6.039,12.441
10,2009,6.997,6.375,13.372
10,2010,7.512,6.76,14.272
10,2011,8.036,7.205,15.241
10,2012,8.495,7.791,16.286
10,2013,8.998,8.473,17.471
10,2014,9.699,9.395,19.094
10,2015,10.267,9.755,20.022
10,2016,10.454,9.92,20.374
10,2017,11.108,10.642,21.75
10,2018,11.698,11.232,22.93
10,2019,12.57,12.1,24.67
10,2020,14.128,13.229,27.357
10,2021,14.462,13.674,28.136
10,2022,14.745,14.149,28.894
10,2023,15.027,14.503,29.53
10,2024,15.314,14.808,30.122
10,2025,15.537,15.002,30.539
10,2026,15.599,15.031,30.63
10,2027,15.427,14.892,30.319
10,2028,15.234,14.638,29.872
10,2029,14.841,14.117,28.958
10,2030,14.809,14.05,28.859
10,2031,14.636,14.058,28.694
10,2032,13.263,12.772,26.035
10,2033,12.402,11.944,24.346
10,2034,12.123,11.666,23.789
10,2035,11.882,11.428,23.31
10,2036,11.693,11.241,22.934
10,2037,11.586,11.134,22.72
10,2038,11.573,11.117,22.69
10,2039,11.64,11.176,22.816
10,2040,11.762,11.289,23.051
10,2041,11.978,11.494,23.472
10,2042,12.282,11.78,24.062
10,2043,12.683,12.165,24.848
10,2044,13.113,12.576,25.689
10,2045,13.664,13.099,26.763
10,2046,14.147,13.562,27.709
10,2047,14.69,14.083,28.773
10,2048,15.223,14.592,29.815
10,2049,15.716,15.065,30.781
10,2050,16.178,15.504,31.682
10,2051,16.57,15.878,32.448
10,2052,16.938,16.232,33.17
10,2053,17.319,16.594,33.913
10,2054,17.538,16.804,34.342
10,2055,17.763,17.02,34.783
10,2056,17.872,17.12,34.992
10,2057,17.981,17.224,35.205
10,2058,18,17.243,35.243
10,2059,17.928,17.17,35.098
10,2060,17.875,17.118,34.993
