Country,Year,AgeGrp,Female,Male,Max
Qatar,2068,82,0.21,0.51,3.22
Qatar,2068,83,0.20,0.49,3.22
Qatar,2068,84,0.18,0.47,3.22
Qatar,2068,85,0.17,0.44,3.22
Qatar,2068,86,0.15,0.39,3.22
Qatar,2068,87,0.13,0.35,3.22
Qatar,2068,88,0.11,0.30,3.22
Qatar,2068,89,0.10,0.24,3.22
Qatar,2068,90,0.08,0.20,3.22
Qatar,2068,91,0.07,0.16,3.22
Qatar,2068,92,0.05,0.13,3.22
Qatar,2068,93,0.04,0.10,3.22
Qatar,2068,94,0.03,0.07,3.22
Qatar,2068,95,0.03,0.06,3.22
Qatar,2068,96,0.02,0.04,3.22
Qatar,2068,97,0.01,0.03,3.22
Qatar,2068,98,0.01,0.02,3.22
Qatar,2068,99,0.01,0.01,3.22
Qatar,2068,100,0.01,0.02,3.22
Qatar,2069,0,0.49,0.51,3.22
Qatar,2069,1,0.48,0.51,3.22
Qatar,2069,2,0.48,0.50,3.22
Qatar,2069,3,0.47,0.49,3.22
Qatar,2069,4,0.47,0.49,3.22
Qatar,2069,5,0.46,0.48,3.22
Qatar,2069,6,0.46,0.48,3.22
Qatar,2069,7,0.45,0.47,3.22
Qatar,2069,8,0.45,0.47,3.22
Qatar,2069,9,0.44,0.46,3.22
Qatar,2069,10,0.44,0.46,3.22
Qatar,2069,11,0.44,0.46,3.22
Qatar,2069,12,0.44,0.46,3.22
Qatar,2069,13,0.45,0.47,3.22
Qatar,2069,14,0.45,0.47,3.22
Qatar,2069,15,0.45,0.47,3.22
Qatar,2069,16,0.45,0.47,3.22
Qatar,2069,17,0.46,0.48,3.22
Qatar,2069,18,0.50,0.52,3.22
Qatar,2069,19,0.52,0.56,3.22
Qatar,2069,20,0.52,0.58,3.22
Qatar,2069,21,0.53,0.62,3.22
Qatar,2069,22,0.54,0.70,3.22
Qatar,2069,23,0.55,0.82,3.22
Qatar,2069,24,0.57,0.97,3.22
Qatar,2069,25,0.60,1.16,3.22
Qatar,2069,26,0.62,1.34,3.22
Qatar,2069,27,0.64,1.50,3.22
Qatar,2069,28,0.66,1.61,3.22
Qatar,2069,29,0.67,1.70,3.22
Qatar,2069,30,0.68,1.75,3.22
Qatar,2069,31,0.68,1.77,3.22
Qatar,2069,32,0.68,1.77,3.22
Qatar,2069,33,0.67,1.75,3.22
Qatar,2069,34,0.65,1.70,3.22
Qatar,2069,35,0.62,1.64,3.22
Qatar,2069,36,0.60,1.56,3.22
Qatar,2069,37,0.57,1.48,3.22
Qatar,2069,38,0.55,1.39,3.22
Qatar,2069,39,0.53,1.31,3.22
Qatar,2069,40,0.52,1.22,3.22
Qatar,2069,41,0.51,1.14,3.22
Qatar,2069,42,0.50,1.07,3.22
Qatar,2069,43,0.49,1.01,3.22
Qatar,2069,44,0.48,0.95,3.22
Qatar,2069,45,0.47,0.91,3.22
Qatar,2069,46,0.46,0.87,3.22
Qatar,2069,47,0.47,0.85,3.22
Qatar,2069,48,0.49,0.85,3.22
Qatar,2069,49,0.48,0.82,3.22
Qatar,2069,50,0.47,0.79,3.22
Qatar,2069,51,0.47,0.77,3.22
Qatar,2069,52,0.47,0.74,3.22
Qatar,2069,53,0.47,0.71,3.22
Qatar,2069,54,0.46,0.68,3.22
Qatar,2069,55,0.45,0.64,3.22
Qatar,2069,56,0.43,0.59,3.22
Qatar,2069,57,0.42,0.56,3.22
Qatar,2069,58,0.40,0.53,3.22
Qatar,2069,59,0.37,0.49,3.22
Qatar,2069,60,0.35,0.45,3.22
Qatar,2069,61,0.32,0.41,3.22
Qatar,2069,62,0.29,0.35,3.22
Qatar,2069,63,0.27,0.29,3.22
Qatar,2069,64,0.24,0.24,3.22
Qatar,2069,65,0.17,0.16,3.22
Qatar,2069,66,0.13,0.11,3.22
Qatar,2069,67,0.09,0.10,3.22
Qatar,2069,68,0.07,0.13,3.22
Qatar,2069,69,0.04,0.18,3.22
Qatar,2069,70,0.03,0.24,3.22
Qatar,2069,71,0.04,0.30,3.22
Qatar,2069,72,0.05,0.31,3.22
Qatar,2069,73,0.08,0.30,3.22
Qatar,2069,74,0.11,0.32,3.22
Qatar,2069,75,0.14,0.34,3.22
Qatar,2069,76,0.16,0.35,3.22
Qatar,2069,77,0.18,0.36,3.22
Qatar,2069,78,0.20,0.40,3.22
Qatar,2069,79,0.21,0.47,3.22
Qatar,2069,80,0.23,0.51,3.22
Qatar,2069,81,0.23,0.49,3.22
Qatar,2069,82,0.22,0.48,3.22
Qatar,2069,83,0.21,0.49,3.22
Qatar,2069,84,0.19,0.47,3.22
Qatar,2069,85,0.18,0.45,3.22
Qatar,2069,86,0.16,0.42,3.22
Qatar,2069,87,0.14,0.37,3.22
Qatar,2069,88,0.12,0.32,3.22
Qatar,2069,89,0.11,0.27,3.22
Qatar,2069,90,0.09,0.22,3.22
Qatar,2069,91,0.07,0.18,3.22
Qatar,2069,92,0.06,0.14,3.22
Qatar,2069,93,0.05,0.11,3.22
Qatar,2069,94,0.04,0.08,3.22
Qatar,2069,95,0.03,0.06,3.22
Qatar,2069,96,0.02,0.05,3.22
Qatar,2069,97,0.02,0.03,3.22
Qatar,2069,98,0.01,0.02,3.22
Qatar,2069,99,0.01,0.01,3.22
Qatar,2069,100,0.01,0.02,3.22
Qatar,2070,0,0.50,0.52,3.22
Qatar,2070,1,0.49,0.51,3.22
Qatar,2070,2,0.48,0.50,3.22
Qatar,2070,3,0.48,0.50,3.22
Qatar,2070,4,0.47,0.49,3.22
Qatar,2070,5,0.46,0.48,3.22
Qatar,2070,6,0.46,0.48,3.22
Qatar,2070,7,0.45,0.47,3.22
Qatar,2070,8,0.45,0.47,3.22
Qatar,2070,9,0.44,0.46,3.22
Qatar,2070,10,0.44,0.46,3.22
Qatar,2070,11,0.44,0.46,3.22
Qatar,2070,12,0.44,0.46,3.22
Qatar,2070,13,0.44,0.46,3.22
Qatar,2070,14,0.44,0.46,3.22
Qatar,2070,15,0.45,0.47,3.22
Qatar,2070,16,0.45,0.47,3.22
Qatar,2070,17,0.45,0.47,3.22
Qatar,2070,18,0.50,0.52,3.22
Qatar,2070,19,0.52,0.55,3.22
Qatar,2070,20,0.52,0.57,3.22
Qatar,2070,21,0.53,0.61,3.22
Qatar,2070,22,0.54,0.70,3.22
Qatar,2070,23,0.55,0.82,3.22
Qatar,2070,24,0.57,0.97,3.22
Qatar,2070,25,0.60,1.16,3.22
Qatar,2070,26,0.62,1.35,3.22
Qatar,2070,27,0.65,1.50,3.22
Qatar,2070,28,0.66,1.62,3.22
Qatar,2070,29,0.68,1.70,3.22
Qatar,2070,30,0.69,1.76,3.22
Qatar,2070,31,0.69,1.78,3.22
Qatar,2070,32,0.69,1.78,3.22
Qatar,2070,33,0.68,1.76,3.22
Qatar,2070,34,0.66,1.71,3.22
Qatar,2070,35,0.63,1.64,3.22
Qatar,2070,36,0.61,1.56,3.22
Qatar,2070,37,0.58,1.48,3.22
Qatar,2070,38,0.56,1.40,3.22
Qatar,2070,39,0.54,1.31,3.22
Qatar,2070,40,0.52,1.22,3.22
Qatar,2070,41,0.51,1.14,3.22
Qatar,2070,42,0.49,1.06,3.22
Qatar,2070,43,0.48,1.00,3.22
Qatar,2070,44,0.47,0.95,3.22
Qatar,2070,45,0.46,0.90,3.22
Qatar,2070,46,0.45,0.86,3.22
Qatar,2070,47,0.45,0.83,3.22
Qatar,2070,48,0.46,0.81,3.22
Qatar,2070,49,0.48,0.81,3.22
Qatar,2070,50,0.47,0.79,3.22
Qatar,2070,51,0.46,0.75,3.22
Qatar,2070,52,0.46,0.73,3.22
Qatar,2070,53,0.46,0.71,3.22
Qatar,2070,54,0.46,0.68,3.22
Qatar,2070,55,0.45,0.64,3.22
Qatar,2070,56,0.44,0.60,3.22
Qatar,2070,57,0.42,0.56,3.22
Qatar,2070,58,0.41,0.53,3.22
Qatar,2070,59,0.39,0.51,3.22
Qatar,2070,60,0.37,0.48,3.22
Qatar,2070,61,0.35,0.44,3.22
Qatar,2070,62,0.32,0.39,3.22
Qatar,2070,63,0.29,0.34,3.22
Qatar,2070,64,0.26,0.28,3.22
Qatar,2070,65,0.23,0.23,3.22
Qatar,2070,66,0.17,0.15,3.22
Qatar,2070,67,0.12,0.10,3.22
Qatar,2070,68,0.09,0.09,3.22
Qatar,2070,69,0.06,0.11,3.22
Qatar,2070,70,0.04,0.17,3.22
Qatar,2070,71,0.03,0.24,3.22
Qatar,2070,72,0.03,0.29,3.22
Qatar,2070,73,0.05,0.31,3.22
Qatar,2070,74,0.07,0.30,3.22
Qatar,2070,75,0.11,0.31,3.22
Qatar,2070,76,0.14,0.34,3.22
Qatar,2070,77,0.16,0.34,3.22
Qatar,2070,78,0.18,0.35,3.22
Qatar,2070,79,0.20,0.39,3.22
Qatar,2070,80,0.21,0.46,3.22
Qatar,2070,81,0.22,0.49,3.22
Qatar,2070,82,0.22,0.48,3.22
Qatar,2070,83,0.21,0.46,3.22
Qatar,2070,84,0.20,0.46,3.22
Qatar,2070,85,0.18,0.44,3.22
Qatar,2070,86,0.17,0.42,3.22
Qatar,2070,87,0.15,0.39,3.22
Qatar,2070,88,0.13,0.34,3.22
Qatar,2070,89,0.11,0.29,3.22
Qatar,2070,90,0.10,0.25,3.22
Qatar,2070,91,0.08,0.19,3.22
Qatar,2070,92,0.07,0.15,3.22
Qatar,2070,93,0.05,0.12,3.22
Qatar,2070,94,0.04,0.09,3.22
Qatar,2070,95,0.03,0.07,3.22
Qatar,2070,96,0.02,0.05,3.22
Qatar,2070,97,0.02,0.04,3.22
Qatar,2070,98,0.01,0.02,3.22
Qatar,2070,99,0.01,0.02,3.22
Qatar,2070,100,0.02,0.02,3.22
Qatar,2071,0,0.50,0.53,3.22
Qatar,2071,1,0.49,0.52,3.22
Qatar,2071,2,0.49,0.51,3.22
Qatar,2071,3,0.48,0.50,3.22
Qatar,2071,4,0.48,0.50,3.22
Qatar,2071,5,0.47,0.49,3.22
Qatar,2071,6,0.46,0.48,3.22
Qatar,2071,7,0.46,0.48,3.22
Qatar,2071,8,0.45,0.47,3.22
Qatar,2071,9,0.45,0.47,3.22
Qatar,2071,10,0.44,0.46,3.22
Qatar,2071,11,0.44,0.46,3.22
Qatar,2071,12,0.44,0.46,3.22
Qatar,2071,13,0.44,0.46,3.22
Qatar,2071,14,0.44,0.46,3.22
Qatar,2071,15,0.44,0.46,3.22
Qatar,2071,16,0.44,0.46,3.22
Qatar,2071,17,0.45,0.47,3.22
Qatar,2071,18,0.49,0.52,3.22
Qatar,2071,19,0.51,0.55,3.22
Qatar,2071,20,0.51,0.56,3.22
Qatar,2071,21,0.52,0.61,3.22
Qatar,2071,22,0.53,0.69,3.22
Qatar,2071,23,0.55,0.81,3.22
Qatar,2071,24,0.57,0.97,3.22
Qatar,2071,25,0.60,1.16,3.22
Qatar,2071,26,0.63,1.35,3.22
Qatar,2071,27,0.65,1.50,3.22
Qatar,2071,28,0.67,1.62,3.22
Qatar,2071,29,0.68,1.70,3.22
Qatar,2071,30,0.70,1.76,3.22
Qatar,2071,31,0.70,1.79,3.22
Qatar,2071,32,0.70,1.79,3.22
Qatar,2071,33,0.69,1.76,3.22
Qatar,2071,34,0.67,1.72,3.22
Qatar,2071,35,0.64,1.65,3.22
Qatar,2071,36,0.62,1.57,3.22
Qatar,2071,37,0.59,1.49,3.22
Qatar,2071,38,0.56,1.40,3.22
Qatar,2071,39,0.54,1.31,3.22
Qatar,2071,40,0.52,1.22,3.22
Qatar,2071,41,0.51,1.14,3.22
Qatar,2071,42,0.49,1.06,3.22
Qatar,2071,43,0.48,1.00,3.22
Qatar,2071,44,0.46,0.94,3.22
Qatar,2071,45,0.45,0.89,3.22
Qatar,2071,46,0.44,0.85,3.22
Qatar,2071,47,0.44,0.82,3.22
Qatar,2071,48,0.43,0.78,3.22
Qatar,2071,49,0.44,0.77,3.22
Qatar,2071,50,0.47,0.78,3.22
Qatar,2071,51,0.45,0.75,3.22
Qatar,2071,52,0.45,0.72,3.22
Qatar,2071,53,0.45,0.70,3.22
Qatar,2071,54,0.45,0.67,3.22
Qatar,2071,55,0.45,0.64,3.22
Qatar,2071,56,0.44,0.60,3.22
Qatar,2071,57,0.43,0.57,3.22
Qatar,2071,58,0.42,0.54,3.22
Qatar,2071,59,0.40,0.51,3.22
Qatar,2071,60,0.39,0.49,3.22
Qatar,2071,61,0.36,0.46,3.22
Qatar,2071,62,0.34,0.42,3.22
Qatar,2071,63,0.31,0.38,3.22
Qatar,2071,64,0.28,0.32,3.22
Qatar,2071,65,0.26,0.26,3.22
Qatar,2071,66,0.23,0.21,3.22
Qatar,2071,67,0.16,0.13,3.22
Qatar,2071,68,0.12,0.08,3.22
Qatar,2071,69,0.09,0.07,3.22
Qatar,2071,70,0.06,0.10,3.22
Qatar,2071,71,0.04,0.17,3.22
Qatar,2071,72,0.03,0.24,3.22
Qatar,2071,73,0.03,0.29,3.22
Qatar,2071,74,0.05,0.30,3.22
Qatar,2071,75,0.07,0.29,3.22
Qatar,2071,76,0.11,0.31,3.22
Qatar,2071,77,0.14,0.33,3.22
Qatar,2071,78,0.16,0.33,3.22
Qatar,2071,79,0.18,0.34,3.22
Qatar,2071,80,0.19,0.38,3.22
Qatar,2071,81,0.20,0.44,3.22
Qatar,2071,82,0.21,0.48,3.22
Qatar,2071,83,0.21,0.46,3.22
Qatar,2071,84,0.20,0.44,3.22
Qatar,2071,85,0.19,0.44,3.22
Qatar,2071,86,0.17,0.42,3.22
Qatar,2071,87,0.16,0.39,3.22
Qatar,2071,88,0.14,0.36,3.22
Qatar,2071,89,0.12,0.31,3.22
Qatar,2071,90,0.11,0.27,3.22
Qatar,2071,91,0.09,0.22,3.22
Qatar,2071,92,0.07,0.17,3.22
Qatar,2071,93,0.06,0.13,3.22
Qatar,2071,94,0.05,0.10,3.22
Qatar,2071,95,0.04,0.08,3.22
Qatar,2071,96,0.03,0.06,3.22
Qatar,2071,97,0.02,0.04,3.22
Qatar,2071,98,0.01,0.03,3.22
Qatar,2071,99,0.01,0.02,3.22
Qatar,2071,100,0.02,0.03,3.22
Qatar,2072,0,0.51,0.53,3.22
Qatar,2072,1,0.50,0.52,3.22
Qatar,2072,2,0.49,0.51,3.22
Qatar,2072,3,0.49,0.51,3.22
Qatar,2072,4,0.48,0.50,3.22
Qatar,2072,5,0.47,0.49,3.22
Qatar,2072,6,0.47,0.49,3.22
Qatar,2072,7,0.46,0.48,3.22
Qatar,2072,8,0.45,0.47,3.22
Qatar,2072,9,0.45,0.47,3.22
Qatar,2072,10,0.44,0.46,3.22
Qatar,2072,11,0.44,0.46,3.22
Qatar,2072,12,0.44,0.46,3.22
Qatar,2072,13,0.44,0.46,3.22
Qatar,2072,14,0.44,0.46,3.22
Qatar,2072,15,0.44,0.46,3.22
Qatar,2072,16,0.44,0.46,3.22
Qatar,2072,17,0.44,0.46,3.22
Qatar,2072,18,0.48,0.51,3.22
Qatar,2072,19,0.51,0.54,3.22
Qatar,2072,20,0.51,0.56,3.22
Qatar,2072,21,0.52,0.60,3.22
Qatar,2072,22,0.53,0.69,3.22
Qatar,2072,23,0.55,0.81,3.22
Qatar,2072,24,0.57,0.97,3.22
Qatar,2072,25,0.60,1.16,3.22
Qatar,2072,26,0.63,1.34,3.22
Qatar,2072,27,0.65,1.50,3.22
Qatar,2072,28,0.67,1.62,3.22
Qatar,2072,29,0.69,1.71,3.22
Qatar,2072,30,0.70,1.76,3.22
Qatar,2072,31,0.71,1.79,3.22
Qatar,2072,32,0.71,1.79,3.22
Qatar,2072,33,0.70,1.77,3.22
Qatar,2072,34,0.68,1.72,3.22
Qatar,2072,35,0.65,1.66,3.22
Qatar,2072,36,0.63,1.58,3.22
Qatar,2072,37,0.60,1.50,3.22
Qatar,2072,38,0.57,1.41,3.22
Qatar,2072,39,0.55,1.32,3.22
Qatar,2072,40,0.53,1.22,3.22
Qatar,2072,41,0.51,1.14,3.22
Qatar,2072,42,0.49,1.06,3.22
Qatar,2072,43,0.48,0.99,3.22
Qatar,2072,44,0.46,0.93,3.22
Qatar,2072,45,0.45,0.88,3.22
Qatar,2072,46,0.44,0.84,3.22
Qatar,2072,47,0.43,0.81,3.22
Qatar,2072,48,0.42,0.77,3.22
Qatar,2072,49,0.42,0.75,3.22
Qatar,2072,50,0.43,0.74,3.22
Qatar,2072,51,0.45,0.74,3.22
Qatar,2072,52,0.44,0.72,3.22
Qatar,2072,53,0.44,0.68,3.22
Qatar,2072,54,0.44,0.66,3.22
Qatar,2072,55,0.44,0.63,3.22
Qatar,2072,56,0.44,0.60,3.22
Qatar,2072,57,0.43,0.57,3.22
Qatar,2072,58,0.42,0.54,3.22
Qatar,2072,59,0.41,0.52,3.22
Qatar,2072,60,0.40,0.50,3.22
Qatar,2072,61,0.38,0.48,3.22
Qatar,2072,62,0.36,0.45,3.22
Qatar,2072,63,0.34,0.41,3.22
Qatar,2072,64,0.31,0.36,3.22
Qatar,2072,65,0.28,0.31,3.22
Qatar,2072,66,0.25,0.25,3.22
Qatar,2072,67,0.22,0.20,3.22
Qatar,2072,68,0.16,0.12,3.22
Qatar,2072,69,0.11,0.07,3.22
Qatar,2072,70,0.08,0.06,3.22
Qatar,2072,71,0.06,0.10,3.22
Qatar,2072,72,0.04,0.17,3.22
Qatar,2072,73,0.03,0.24,3.22
Qatar,2072,74,0.03,0.28,3.22
Qatar,2072,75,0.05,0.30,3.22
Qatar,2072,76,0.07,0.29,3.22
Qatar,2072,77,0.10,0.30,3.22
Qatar,2072,78,0.14,0.32,3.22
Qatar,2072,79,0.16,0.33,3.22
Qatar,2072,80,0.17,0.33,3.22
Qatar,2072,81,0.19,0.37,3.22
Qatar,2072,82,0.20,0.43,3.22
Qatar,2072,83,0.21,0.46,3.22
Qatar,2072,84,0.20,0.44,3.22
Qatar,2072,85,0.19,0.41,3.22
Qatar,2072,86,0.18,0.41,3.22
Qatar,2072,87,0.16,0.39,3.22
Qatar,2072,88,0.15,0.36,3.22
Qatar,2072,89,0.13,0.33,3.22
Qatar,2072,90,0.11,0.28,3.22
Qatar,2072,91,0.10,0.24,3.22
Qatar,2072,92,0.08,0.19,3.22
Qatar,2072,93,0.06,0.15,3.22
Qatar,2072,94,0.05,0.11,3.22
Qatar,2072,95,0.04,0.08,3.22
Qatar,2072,96,0.03,0.06,3.22
Qatar,2072,97,0.02,0.04,3.22
Qatar,2072,98,0.01,0.03,3.22
Qatar,2072,99,0.01,0.02,3.22
Qatar,2072,100,0.02,0.03,3.22
Qatar,2073,0,0.51,0.53,3.22
Qatar,2073,1,0.50,0.53,3.22
Qatar,2073,2,0.50,0.52,3.22
Qatar,2073,3,0.49,0.51,3.22
Qatar,2073,4,0.48,0.50,3.22
Qatar,2073,5,0.48,0.50,3.22
Qatar,2073,6,0.47,0.49,3.22
Qatar,2073,7,0.47,0.49,3.22
Qatar,2073,8,0.46,0.48,3.22
Qatar,2073,9,0.45,0.47,3.22
Qatar,2073,10,0.45,0.47,3.22
Qatar,2073,11,0.44,0.46,3.22
Qatar,2073,12,0.44,0.46,3.22
Qatar,2073,13,0.44,0.46,3.22
Qatar,2073,14,0.44,0.46,3.22
Qatar,2073,15,0.43,0.45,3.22
Qatar,2073,16,0.44,0.46,3.22
Qatar,2073,17,0.44,0.46,3.22
Qatar,2073,18,0.48,0.51,3.22
Qatar,2073,19,0.50,0.54,3.22
Qatar,2073,20,0.50,0.56,3.22
Qatar,2073,21,0.51,0.60,3.22
Qatar,2073,22,0.52,0.68,3.22
Qatar,2073,23,0.54,0.80,3.22
Qatar,2073,24,0.57,0.96,3.22
Qatar,2073,25,0.60,1.15,3.22
Qatar,2073,26,0.63,1.34,3.22
Qatar,2073,27,0.65,1.50,3.22
Qatar,2073,28,0.67,1.62,3.22
Qatar,2073,29,0.69,1.71,3.22
Qatar,2073,30,0.71,1.76,3.22
Qatar,2073,31,0.72,1.79,3.22
Qatar,2073,32,0.72,1.79,3.22
Qatar,2073,33,0.71,1.77,3.22
Qatar,2073,34,0.69,1.73,3.22
Qatar,2073,35,0.67,1.66,3.22
Qatar,2073,36,0.64,1.59,3.22
Qatar,2073,37,0.61,1.50,3.22
Qatar,2073,38,0.58,1.42,3.22
Qatar,2073,39,0.56,1.32,3.22
Qatar,2073,40,0.54,1.23,3.22
Qatar,2073,41,0.52,1.14,3.22
Qatar,2073,42,0.50,1.06,3.22
Qatar,2073,43,0.48,0.99,3.22
Qatar,2073,44,0.46,0.93,3.22
Qatar,2073,45,0.45,0.88,3.22
Qatar,2073,46,0.43,0.84,3.22
Qatar,2073,47,0.42,0.80,3.22
Qatar,2073,48,0.41,0.76,3.22
Qatar,2073,49,0.41,0.74,3.22
Qatar,2073,50,0.41,0.71,3.22
Qatar,2073,51,0.42,0.70,3.22
Qatar,2073,52,0.44,0.71,3.22
Qatar,2073,53,0.43,0.68,3.22
Qatar,2073,54,0.43,0.65,3.22
Qatar,2073,55,0.43,0.62,3.22
Qatar,2073,56,0.43,0.60,3.22
Qatar,2073,57,0.43,0.57,3.22
Qatar,2073,58,0.43,0.55,3.22
Qatar,2073,59,0.42,0.52,3.22
Qatar,2073,60,0.40,0.50,3.22
Qatar,2073,61,0.39,0.48,3.22
Qatar,2073,62,0.37,0.46,3.22
Qatar,2073,63,0.35,0.43,3.22
Qatar,2073,64,0.33,0.39,3.22
Qatar,2073,65,0.30,0.35,3.22
Qatar,2073,66,0.27,0.29,3.22
Qatar,2073,67,0.25,0.24,3.22
Qatar,2073,68,0.22,0.19,3.22
Qatar,2073,69,0.16,0.10,3.22
Qatar,2073,70,0.11,0.06,3.22
Qatar,2073,71,0.08,0.06,3.22
Qatar,2073,72,0.06,0.10,3.22
Qatar,2073,73,0.04,0.16,3.22
Qatar,2073,74,0.03,0.23,3.22
Qatar,2073,75,0.03,0.28,3.22
Qatar,2073,76,0.05,0.29,3.22
Qatar,2073,77,0.07,0.28,3.22
Qatar,2073,78,0.10,0.29,3.22
Qatar,2073,79,0.13,0.31,3.22
Qatar,2073,80,0.15,0.32,3.22
Qatar,2073,81,0.17,0.32,3.22
Qatar,2073,82,0.18,0.36,3.22
Qatar,2073,83,0.19,0.41,3.22
Qatar,2073,84,0.20,0.44,3.22
Qatar,2073,85,0.20,0.41,3.22
Qatar,2073,86,0.18,0.39,3.22
Qatar,2073,87,0.17,0.39,3.22
Qatar,2073,88,0.15,0.36,3.22
Qatar,2073,89,0.14,0.33,3.22
Qatar,2073,90,0.12,0.30,3.22
Qatar,2073,91,0.10,0.25,3.22
Qatar,2073,92,0.09,0.21,3.22
Qatar,2073,93,0.07,0.17,3.22
Qatar,2073,94,0.06,0.12,3.22
Qatar,2073,95,0.04,0.09,3.22
Qatar,2073,96,0.03,0.07,3.22
Qatar,2073,97,0.02,0.05,3.22
Qatar,2073,98,0.02,0.03,3.22
Qatar,2073,99,0.01,0.02,3.22
Qatar,2073,100,0.02,0.04,3.22
Qatar,2074,0,0.51,0.54,3.22
Qatar,2074,1,0.51,0.53,3.22
Qatar,2074,2,0.50,0.52,3.22
Qatar,2074,3,0.50,0.52,3.22
Qatar,2074,4,0.49,0.51,3.22
Qatar,2074,5,0.48,0.50,3.22
Qatar,2074,6,0.47,0.49,3.22
Qatar,2074,7,0.47,0.49,3.22
Qatar,2074,8,0.46,0.48,3.22
Qatar,2074,9,0.46,0.48,3.22
Qatar,2074,10,0.45,0.47,3.22
Qatar,2074,11,0.45,0.47,3.22
Qatar,2074,12,0.44,0.46,3.22
Qatar,2074,13,0.44,0.46,3.22
Qatar,2074,14,0.43,0.45,3.22
Qatar,2074,15,0.43,0.45,3.22
Qatar,2074,16,0.43,0.45,3.22
Qatar,2074,17,0.43,0.45,3.22
Qatar,2074,18,0.48,0.50,3.22
Qatar,2074,19,0.50,0.53,3.22
Qatar,2074,20,0.50,0.55,3.22
Qatar,2074,21,0.51,0.59,3.22
Qatar,2074,22,0.52,0.68,3.22
Qatar,2074,23,0.54,0.80,3.22
Qatar,2074,24,0.56,0.96,3.22
Qatar,2074,25,0.59,1.15,3.22
Qatar,2074,26,0.62,1.33,3.22
Qatar,2074,27,0.65,1.49,3.22
Qatar,2074,28,0.67,1.61,3.22
Qatar,2074,29,0.70,1.71,3.22
Qatar,2074,30,0.71,1.76,3.22
Qatar,2074,31,0.72,1.79,3.22
Qatar,2074,32,0.72,1.80,3.22
Qatar,2074,33,0.71,1.78,3.22
Qatar,2074,34,0.70,1.74,3.22
Qatar,2074,35,0.68,1.67,3.22
Qatar,2074,36,0.65,1.59,3.22
Qatar,2074,37,0.62,1.51,3.22
Qatar,2074,38,0.59,1.42,3.22
Qatar,2074,39,0.57,1.33,3.22
Qatar,2074,40,0.55,1.24,3.22
Qatar,2074,41,0.52,1.15,3.22
Qatar,2074,42,0.50,1.07,3.22
Qatar,2074,43,0.48,0.99,3.22
Qatar,2074,44,0.46,0.93,3.22
Qatar,2074,45,0.45,0.88,3.22
Qatar,2074,46,0.43,0.83,3.22
Qatar,2074,47,0.42,0.79,3.22
Qatar,2074,48,0.41,0.76,3.22
Qatar,2074,49,0.40,0.73,3.22
Qatar,2074,50,0.40,0.70,3.22
Qatar,2074,51,0.39,0.68,3.22
Qatar,2074,52,0.41,0.67,3.22
Qatar,2074,53,0.43,0.67,3.22
Qatar,2074,54,0.42,0.64,3.22
Qatar,2074,55,0.42,0.61,3.22
Qatar,2074,56,0.43,0.59,3.22
Qatar,2074,57,0.43,0.57,3.22
Qatar,2074,58,0.43,0.55,3.22
Qatar,2074,59,0.42,0.53,3.22
Qatar,2074,60,0.41,0.51,3.22
Qatar,2074,61,0.40,0.49,3.22
Qatar,2074,62,0.39,0.47,3.22
Qatar,2074,63,0.37,0.44,3.22
Qatar,2074,64,0.35,0.42,3.22
Qatar,2074,65,0.32,0.38,3.22
Qatar,2074,66,0.30,0.33,3.22
Qatar,2074,67,0.27,0.28,3.22
Qatar,2074,68,0.24,0.22,3.22
Qatar,2074,69,0.22,0.17,3.22
Qatar,2074,70,0.15,0.09,3.22
Qatar,2074,71,0.11,0.06,3.22
Qatar,2074,72,0.08,0.06,3.22
Qatar,2074,73,0.06,0.09,3.22
Qatar,2074,74,0.04,0.16,3.22
Qatar,2074,75,0.03,0.23,3.22
Qatar,2074,76,0.03,0.27,3.22
Qatar,2074,77,0.04,0.29,3.22
Qatar,2074,78,0.07,0.28,3.22
Qatar,2074,79,0.10,0.29,3.22
Qatar,2074,80,0.13,0.31,3.22
Qatar,2074,81,0.15,0.31,3.22
Qatar,2074,82,0.16,0.31,3.22
Qatar,2074,83,0.17,0.34,3.22
Qatar,2074,84,0.18,0.39,3.22
Qatar,2074,85,0.19,0.41,3.22
Qatar,2074,86,0.19,0.39,3.22
Qatar,2074,87,0.17,0.37,3.22
Qatar,2074,88,0.16,0.36,3.22
Qatar,2074,89,0.14,0.33,3.22
Qatar,2074,90,0.13,0.30,3.22
Qatar,2074,91,0.11,0.26,3.22
Qatar,2074,92,0.09,0.22,3.22
Qatar,2074,93,0.08,0.18,3.22
Qatar,2074,94,0.06,0.14,3.22
Qatar,2074,95,0.05,0.10,3.22
Qatar,2074,96,0.04,0.08,3.22
Qatar,2074,97,0.03,0.05,3.22
Qatar,2074,98,0.02,0.04,3.22
Qatar,2074,99,0.01,0.03,3.22
Qatar,2074,100,0.02,0.04,3.22
Qatar,2075,0,0.52,0.54,3.22
Qatar,2075,1,0.51,0.53,3.22
Qatar,2075,2,0.51,0.53,3.22
Qatar,2075,3,0.50,0.52,3.22
Qatar,2075,4,0.49,0.52,3.22
Qatar,2075,5,0.49,0.51,3.22
Qatar,2075,6,0.48,0.50,3.22
Qatar,2075,7,0.47,0.49,3.22
Qatar,2075,8,0.47,0.49,3.22
Qatar,2075,9,0.46,0.48,3.22
